id,sex,age,trace,Infected_Num
127880,female,78,[8],0
127883,female,47,"[2, 4]",3
127893,female,70,[7],1
127899,male,57,[5],3
127911,male,39,"[5, 7]",0
127917,female,7,[3],3
127933,male,44,"[9, 5, 1]",2
127958,female,30,"[8, 2, 4, 7]",1
127969,male,75,[3],1
127972,female,14,[1],3
127980,male,76,[3],3
128003,male,16,[7],4
128007,male,53,"[8, 0, 5]",2
128023,male,37,"[3, 5, 6, 7, 8]",0
128055,male,76,[1],4
128056,male,7,[8],1
128058,female,58,"[1, 2, 4]",2
128064,male,79,[8],0
128068,male,44,"[8, 3, 7]",0
128073,female,19,[7],6
128076,male,49,"[1, 2, 3, 4]",0
128084,female,70,[9],1
128085,male,8,[2],2
128097,female,32,"[1, 2, 3, 4, 6]",1
128119,male,43,"[0, 4, 5, 7]",0
128124,male,37,"[1, 3]",9
128196,male,17,[6],6
128198,female,77,[9],3
128202,male,40,[2],0
128243,male,15,[6],2
128264,male,23,"[8, 1, 3, 9]",0
128274,male,53,"[8, 9, 5]",1
128313,female,63,[9],0
128330,male,21,"[0, 2, 6, 7]",2
128358,male,20,[4],3
128360,male,71,"[3, 6]",1
128364,male,72,"[0, 7]",1
128387,male,43,"[9, 2, 4, 5]",3
128398,female,31,"[9, 6, 7]",1
128402,female,31,"[1, 4]",0
128413,male,17,"[9, 7]",1
128421,male,40,"[8, 9, 7]",4
128451,male,71,"[0, 7]",0
128481,male,70,[5],0
128499,female,4,[9],1
128536,female,47,"[0, 1, 3, 9]",0
128538,female,25,"[1, 2, 3, 5, 6]",10
128553,male,44,"[8, 6, 7]",3
128555,female,34,"[1, 3, 5, 6, 7]",2
128576,male,49,"[0, 1]",2
128586,male,10,[8],1
128593,female,16,"[0, 1]",1
128607,male,58,"[3, 4, 6]",4
128617,male,43,"[8, 9, 2, 5]",0
128630,male,23,"[2, 3, 4, 5, 8]",2
128635,female,2,"[4, 6]",1
128636,male,19,[4],1
128656,female,52,"[2, 4, 7]",0
128664,female,66,[9],4
128673,female,57,"[2, 4, 5, 7]",4
128684,male,19,[3],2
128694,female,23,"[8, 0]",1
128700,male,27,"[1, 2, 4, 6]",3
128713,male,16,"[1, 3]",5
128717,male,54,"[0, 1, 3, 7]",8
128727,female,56,"[0, 3]",1
128743,male,30,"[0, 6]",2
128754,female,39,"[0, 9, 4]",5
128757,male,73,[5],1
128782,male,3,[9],1
128790,male,60,"[3, 4, 7]",2
128806,male,48,"[0, 1, 4, 6]",0
128839,female,33,"[8, 6, 7]",0
128865,male,66,[5],6
128872,female,39,"[8, 2, 7]",5
128882,male,62,"[1, 3, 5]",0
128889,male,35,"[8, 0, 5, 6]",4
128890,female,15,[0],3
128896,male,71,"[9, 1]",0
128901,male,43,"[1, 2]",0
128918,male,49,"[4, 6, 7]",1
128924,male,34,"[1, 6, 9]",0
128946,male,54,"[3, 5]",0
128968,female,39,"[8, 2, 7]",2
128974,male,21,"[1, 2, 3, 6, 7, 8, 9]",3
128979,female,36,"[2, 3, 6, 8, 9]",0
128989,male,25,"[1, 5, 7]",3
128999,female,34,"[0, 2, 3, 8, 9]",3
129002,male,63,"[1, 6]",0
129015,female,1,[9],2
129028,male,11,[5],2
129064,female,27,"[0, 1, 2, 3, 8]",9
129066,female,43,"[0, 3, 4, 7]",0
129072,male,33,"[8, 1, 2, 7]",0
129079,male,13,[5],1
129088,male,48,"[4, 7]",0
129095,male,64,[8],4
129105,female,42,"[0, 8, 5, 1]",0
129107,female,62,[0],3
129114,female,27,"[2, 7]",1
129128,female,53,"[3, 5, 6, 7]",2
129136,female,54,"[1, 3]",3
129140,male,76,[3],0
129182,female,26,"[4, 5, 6]",3
129200,female,58,"[9, 3, 6, 1]",5
129209,male,44,"[1, 6]",1
129221,male,25,"[8, 3, 4]",2
129223,male,40,"[0, 6]",3
129238,female,18,[9],1
129244,male,46,"[8, 9, 4]",0
129247,female,47,"[3, 5]",1
129253,female,7,[0],2
129273,female,7,[6],5
129279,male,63,[8],1
129297,female,37,"[9, 4, 5]",2
129298,male,61,[7],3
129304,female,33,"[9, 4, 1, 7]",2
129306,male,35,"[9, 7]",8
129324,female,49,"[8, 9, 2, 1]",1
129365,male,26,"[0, 3, 7]",2
129370,male,55,[7],9
129387,male,25,[5],5
129395,female,79,[2],0
129406,female,56,"[2, 4, 5, 6, 7]",9
129419,female,26,"[8, 2, 4, 6]",2
129440,male,26,"[0, 2, 4, 5, 8]",11
129449,female,33,"[1, 2, 4]",4
129452,male,42,"[0, 2, 4]",7
129455,female,73,[2],0
129456,female,54,"[0, 1, 4, 8]",2
129457,female,75,[9],0
129480,female,26,"[3, 4, 5, 6, 7, 9]",4
129492,male,21,"[9, 5, 1, 6]",11
129516,female,52,"[0, 2]",6
129518,male,80,"[4, 6]",0
129530,male,43,"[9, 3]",10
129536,male,17,[5],0
129545,female,58,"[3, 4, 7]",0
129562,male,66,[4],0
129602,male,51,"[8, 6]",0
129608,male,53,"[8, 4, 5, 6]",8
129610,female,11,[7],3
129613,male,24,"[8, 9, 4, 5]",0
129624,male,55,"[8, 2]",1
129631,male,63,[1],5
129690,male,71,[9],0
129706,female,25,"[8, 9, 2, 7]",9
129723,male,52,"[8, 1, 4]",2
129730,male,21,"[0, 1, 4, 8, 9]",3
129750,female,51,"[9, 2, 7]",3
129757,female,20,[9],0
129759,male,79,"[9, 7]",10
129764,female,47,"[8, 3, 6, 7]",2
129782,male,35,"[0, 2, 3, 4, 7, 8]",3
129784,female,57,"[9, 4, 7]",1
129800,female,29,"[2, 3, 7]",1
129809,male,48,"[8, 9, 3, 7]",0
129810,male,75,[4],2
129812,female,44,"[2, 6, 7, 8, 9]",0
129825,male,49,"[2, 3, 6]",2
129842,female,51,"[0, 4, 5, 8, 9]",1
129868,female,66,"[9, 4]",3
129872,female,70,[5],6
129882,female,9,[9],3
129885,male,10,"[8, 9]",0
129915,male,53,"[0, 7]",2
129926,female,50,[0],0
129928,female,17,[3],0
129932,female,12,[2],2
129937,female,18,[3],1
129954,male,33,"[0, 1, 5, 7, 8, 9]",2
129956,female,40,"[0, 1, 7, 8, 9]",2
129959,male,7,[6],1
129993,female,18,[9],0
130006,male,42,"[2, 7]",4
130008,female,51,"[9, 3, 6]",2
130010,male,61,[8],3
130029,female,72,[4],0
130030,female,26,"[8, 9, 3, 7]",2
130048,female,7,[4],0
130060,female,34,"[9, 2, 3, 6]",1
130075,female,32,"[4, 5, 6, 8, 9]",9
130097,female,47,[8],4
130100,female,54,"[3, 4, 7]",0
130103,female,33,"[0, 8]",1
130122,female,47,"[8, 9, 4]",0
130142,male,48,"[8, 9, 6]",0
130146,female,30,"[0, 1, 2]",1
130191,female,49,"[4, 6]",1
130202,female,12,[0],0
130227,male,41,"[9, 3, 4, 5]",10
130229,male,43,"[0, 2]",6
130239,female,45,"[8, 9, 4, 1]",7
130255,female,79,"[9, 7]",0
130263,female,17,[9],0
130268,male,20,[4],0
130278,female,10,[5],8
130283,female,74,[8],4
130289,female,57,"[8, 5]",1
130311,male,27,"[9, 6, 7]",4
130315,male,57,"[8, 1, 2]",10
130348,female,1,[9],1
130359,male,29,"[1, 2, 5]",1
130375,male,44,"[1, 5, 7]",0
130388,male,76,"[6, 7]",2
130398,male,69,[7],4
130413,male,10,[4],0
130430,female,49,"[0, 9, 5]",3
130437,female,29,"[2, 3, 4]",13
130445,female,15,"[1, 3]",4
130459,male,19,[7],0
130465,female,12,"[2, 5]",0
130476,female,20,"[1, 5]",0
130480,male,42,"[0, 2, 4]",7
130481,female,21,"[8, 9, 2, 5]",14
130482,male,74,[4],0
130489,female,74,[4],5
130502,female,1,[2],0
130503,male,19,"[3, 4]",1
130518,female,49,"[2, 3]",1
130523,female,6,[2],1
130546,female,78,[9],0
130553,male,55,"[3, 4, 5, 8, 9]",1
130565,female,13,[7],2
130575,female,29,[3],1
130582,female,39,"[0, 1, 4, 7]",1
130584,male,66,[7],2
130596,male,10,[0],1
130608,female,58,[4],2
130610,female,12,[3],4
130618,male,30,"[0, 1, 2, 3]",12
130647,female,79,[2],4
130651,female,66,[4],0
130674,female,33,"[8, 9, 3, 1]",0
130707,female,46,[9],3
130724,female,38,"[8, 6]",1
130730,female,29,"[0, 8, 3, 5]",1
130757,male,54,"[8, 9, 2]",1
130758,female,58,"[8, 2]",10
130761,male,79,"[8, 4]",1
130802,male,16,[4],0
130809,male,9,[1],0
130814,female,33,"[0, 1, 3, 9]",4
130840,female,74,[2],1
130846,female,1,"[1, 3]",2
130865,female,54,"[1, 2, 6]",0
130880,female,65,[6],0
130885,male,50,"[8, 9, 3, 5]",4
130889,male,2,[3],0
130902,female,67,"[1, 7]",1
130907,male,11,[5],1
130911,male,37,"[1, 2, 5, 9]",0
130927,female,16,[6],0
130944,female,12,[0],0
130960,female,12,"[1, 5]",3
130964,male,19,"[1, 3]",0
130977,female,11,[1],2
131019,female,70,[8],0
131043,female,13,[1],1
131053,female,36,"[0, 2, 3, 6]",3
131055,female,51,"[0, 5]",2
131060,male,38,"[1, 3, 6]",0
131095,male,21,"[2, 4, 5, 7, 8]",6
131106,male,75,[6],2
131113,female,43,"[1, 3]",0
131120,female,47,"[5, 7]",1
131154,male,57,"[0, 2, 4, 5]",10
131173,male,10,[8],2
131179,female,58,"[0, 1, 6]",0
131181,female,34,"[1, 2, 3, 4]",0
131186,female,45,"[9, 2, 6]",1
131210,male,25,"[0, 1, 3, 4, 5, 7, 8]",0
131211,female,60,"[8, 1, 4, 5]",2
131252,male,19,[4],3
131279,male,41,"[8, 9, 5]",0
131280,female,36,"[0, 9, 2, 5]",1
131281,female,4,[9],0
131285,male,61,[0],0
131323,female,33,"[0, 2, 3, 7]",12
131335,female,43,[4],1
131340,female,7,[7],0
131347,male,38,"[0, 1, 5, 6, 8, 9]",2
131352,female,29,"[2, 7]",2
131357,male,7,[4],4
131385,male,22,"[9, 2, 4, 7]",2
131391,female,27,"[9, 3]",0
131399,male,56,"[8, 9, 7]",5
131402,male,28,"[0, 9, 5]",0
131410,male,80,[9],4
131420,male,20,[5],1
131424,female,1,[2],0
131431,female,72,[2],2
131433,female,53,"[4, 6, 7]",0
131441,male,17,[3],4
131472,female,42,"[1, 2, 5, 6]",4
131473,male,18,[6],3
131514,female,64,[0],0
131526,male,6,[9],0
131536,male,50,"[0, 4, 7]",1
131537,male,20,[7],6
131542,male,6,[9],0
131550,male,26,"[0, 3, 4, 7, 9]",9
131556,male,36,"[8, 3, 4, 6]",12
131564,female,30,"[8, 9, 2, 4]",0
131575,male,50,"[0, 1, 3, 8, 9]",2
131587,female,54,"[1, 2, 3, 5, 6]",1
131594,female,43,"[1, 4, 5]",0
131595,female,32,"[0, 3, 4, 6]",1
131605,male,66,[0],1
131623,female,32,"[2, 3, 6, 7, 8]",8
131646,female,58,[7],0
131655,male,72,"[8, 7]",0
131659,female,42,"[8, 1, 2, 7]",5
131668,male,16,[9],4
131686,female,27,"[1, 2, 3, 5, 8]",1
131688,male,28,"[9, 3]",1
131696,male,32,"[3, 5]",1
131709,male,6,[9],1
131710,female,52,"[0, 1, 3, 6, 8, 9]",2
131733,male,70,[3],3
131769,female,4,[7],2
131771,female,15,[9],0
131779,female,58,"[8, 5]",4
131784,male,46,"[9, 2, 6]",6
131792,male,4,[9],1
131808,female,79,"[3, 5]",1
131824,male,45,"[9, 5]",5
131826,male,72,[8],3
131834,male,44,"[5, 7]",2
131844,male,79,[2],1
131890,female,50,"[1, 2, 4, 5]",5
131912,female,23,"[9, 2, 3, 7]",3
131917,female,69,[1],1
131920,female,67,[2],0
131945,male,79,[4],1
131946,male,12,[2],1
131947,male,48,"[1, 4, 6]",0
131962,male,46,"[8, 1]",2
131975,female,31,"[2, 4]",2
131976,male,54,"[0, 9, 3]",1
131992,female,13,[3],3
132012,female,80,[0],1
132043,female,50,[1],8
132053,male,29,"[2, 7]",3
132079,male,67,[6],4
132108,male,73,"[4, 7]",4
132111,female,25,"[2, 3, 5, 7, 8]",0
132119,male,54,"[9, 4]",5
132135,female,76,[1],2
132142,male,78,[0],1
132157,male,21,"[2, 4, 5, 6, 7]",9
132171,female,71,[9],1
132183,female,33,"[8, 1, 5, 7]",2
132206,female,46,"[9, 2, 3, 1]",0
132224,male,34,"[9, 3, 6, 7]",3
132244,female,34,"[9, 6, 7]",2
132261,female,50,"[8, 0, 2, 7]",1
132268,female,80,[0],4
132273,female,36,"[2, 4, 7]",4
132278,male,75,[0],4
132339,male,32,"[0, 2, 6]",1
132359,female,71,[3],1
132396,male,48,"[0, 1, 6]",0
132399,female,78,[1],0
132415,male,53,"[0, 1, 3]",4
132416,male,44,"[0, 3]",0
132434,female,3,[7],2
132449,male,50,"[1, 5, 6, 7, 9]",0
132460,male,3,[3],2
132470,female,61,[5],6
132502,male,10,[5],0
132505,female,18,[9],1
132511,male,62,[4],0
132513,male,30,"[0, 2, 5]",0
132521,male,42,"[8, 3]",1
132539,female,7,[4],2
132549,female,70,[6],6
132560,male,72,[7],0
132599,female,10,[0],6
132616,male,13,"[1, 9]",3
132633,female,53,"[8, 2, 5, 6]",4
132645,female,53,"[8, 5, 6, 7]",6
132664,female,68,[0],3
132671,male,28,"[1, 2, 4, 5, 6, 7]",2
132675,female,10,[4],4
132682,female,13,[7],3
132693,male,42,"[8, 9, 5, 7]",3
132702,male,8,[5],2
132714,male,34,"[9, 6]",0
132720,female,51,"[8, 5, 6, 7]",0
132728,male,46,[9],3
132729,male,31,"[9, 2, 3, 5]",3
132734,female,21,"[4, 5, 6, 7]",1
132738,female,47,"[8, 1, 2, 7]",3
132740,male,68,[6],5
132752,female,52,[0],0
132753,male,71,[8],0
132771,female,19,[1],0
132790,male,14,[0],2
132794,male,52,"[6, 7]",5
132795,female,6,[5],2
132846,male,9,[4],1
132862,male,54,"[0, 8, 1]",2
132872,male,5,[1],0
132873,male,39,"[8, 0, 3, 7]",1
132880,female,2,[4],1
132906,male,22,"[9, 2, 3, 5]",0
132918,female,45,"[0, 1, 5, 6]",0
132922,male,28,"[0, 2, 4, 5, 6, 7, 9]",1
132924,male,28,"[3, 4, 5, 7, 9]",1
132976,male,30,"[0, 1, 2, 4, 5, 6]",9
132979,male,44,"[0, 9, 2, 5]",1
132999,male,11,[6],0
133015,female,22,"[1, 2, 5]",1
133054,male,26,"[2, 3, 7]",1
133068,male,10,[2],0
133071,female,63,[4],1
133074,female,53,"[8, 9, 4]",0
133083,male,22,"[8, 1, 2, 4]",0
133086,female,2,"[3, 5]",0
133087,male,44,"[1, 5, 7, 8, 9]",3
133094,female,7,[8],2
133096,male,51,"[9, 4, 7]",0
133103,male,42,"[0, 9, 2, 8]",0
133105,female,62,[0],0
133130,male,28,"[1, 3, 5, 7, 8, 9]",1
133134,male,19,[8],3
133135,male,36,"[8, 2, 5]",1
133156,male,64,"[3, 4]",3
133174,female,34,"[0, 1, 2, 3, 6]",1
133177,female,36,"[2, 5, 6, 7, 8, 9]",5
133182,female,74,[5],1
133184,male,54,"[1, 2, 5, 6]",5
133187,female,1,[0],0
133205,male,51,"[8, 0, 4, 5]",7
133207,female,62,"[0, 1]",0
133210,female,1,[9],2
133214,female,47,"[0, 1, 2, 5, 7]",4
133236,male,8,[7],0
133249,female,43,[9],1
133253,male,9,[2],0
133254,male,65,[8],1
133261,female,17,[4],0
133266,female,15,[6],1
133271,male,21,"[8, 3, 6]",6
133278,male,17,[0],4
133306,female,23,"[0, 1, 4]",8
133312,male,15,[0],1
133327,female,24,"[0, 1, 3, 7]",0
133333,male,47,"[0, 9, 1]",2
133340,male,50,"[0, 9, 6, 7]",3
133346,male,46,"[1, 6]",1
133350,male,15,[9],3
133355,female,5,[5],2
133358,female,49,"[8, 1, 5, 9]",1
133359,male,18,"[0, 2]",1
133386,male,75,[2],5
133409,male,35,"[1, 4]",3
133412,female,56,[5],0
133417,female,15,[5],0
133421,female,43,"[8, 1, 3]",4
133435,male,33,"[2, 5, 6, 7, 8, 9]",11
133455,male,35,"[0, 4, 5, 7]",7
133470,male,28,"[0, 1, 3, 6, 9]",0
133472,female,76,[7],0
133504,male,76,[7],0
133516,female,55,"[8, 0, 4]",0
133539,male,26,"[0, 9, 4, 5]",1
133550,male,20,[2],3
133557,female,77,[1],0
133564,male,50,"[1, 9]",3
133567,female,36,"[8, 2]",2
133570,male,47,"[8, 0, 2, 6]",6
133575,female,28,"[8, 3, 5, 6]",2
133581,male,78,[7],2
133609,male,33,"[0, 2, 3, 6, 8]",4
133615,female,1,[7],2
133621,male,37,"[8, 3, 7]",4
133628,male,22,"[2, 3, 4, 5, 6, 8]",15
133635,female,48,"[0, 2, 5, 8, 9]",6
133644,female,10,[5],9
133671,male,64,[5],2
133688,male,29,"[0, 3, 4, 5, 8, 9]",0
133689,female,49,"[0, 1, 3, 5, 9]",3
133721,male,33,"[0, 1]",5
133748,male,39,"[8, 1, 4, 5]",3
133756,female,59,"[0, 1, 2]",4
133759,male,37,"[9, 6, 7]",3
133779,female,55,"[0, 7]",2
133788,male,43,"[9, 3, 5, 7]",1
133806,male,45,"[0, 2]",11
133812,male,78,[4],1
133816,female,75,[3],0
133817,female,48,"[3, 6, 7, 8, 9]",4
133829,female,48,"[0, 4, 5, 6, 9]",0
133834,female,49,"[0, 1, 3, 6, 8, 9]",6
133848,male,20,[8],0
133849,male,5,[9],1
133851,female,45,"[8, 9, 4, 7]",1
133870,female,38,"[0, 3]",2
133876,female,16,[1],1
133887,female,26,"[0, 9, 2, 4]",0
133902,female,27,"[0, 3, 5, 7]",1
133930,female,11,[1],1
133938,male,19,[6],0
133940,female,18,[6],0
133945,male,10,[3],0
133951,male,35,"[0, 2, 6]",1
133952,male,53,[5],4
133960,female,43,"[8, 6]",12
133966,male,56,"[2, 5, 6, 7]",0
133971,female,45,"[8, 9, 2, 5]",2
133980,female,3,[5],2
133992,male,44,"[8, 2, 7]",1
134006,female,56,"[5, 7]",2
134014,female,62,"[8, 2, 3]",0
134018,female,58,"[9, 2, 7]",7
134019,male,33,"[0, 9]",7
134061,female,15,[7],3
134070,female,3,[8],0
134088,male,77,[6],2
134089,female,46,"[0, 2, 4, 6]",2
134115,female,76,[6],0
134148,male,70,[7],1
134151,female,69,[4],1
134156,male,42,"[1, 4]",3
134166,female,29,"[0, 9, 2, 7]",0
134174,male,79,[9],1
134188,female,36,"[0, 4, 5, 6, 8]",2
134210,male,13,[8],8
134230,female,31,"[8, 9, 3, 0]",9
134251,female,12,[6],0
134263,female,44,"[8, 2, 5]",1
134276,female,28,"[4, 5, 6, 8, 9]",6
134278,male,61,[5],1
134283,male,43,"[8, 1, 5, 0]",7
134299,male,59,"[3, 5, 6, 7]",2
134300,female,68,[7],1
134311,male,56,[4],3
134322,male,28,"[8, 9, 2, 4]",3
134331,female,34,"[0, 2, 4, 5, 8, 9]",2
134359,male,4,[7],7
134364,female,14,[6],2
134368,male,27,"[0, 3]",1
134371,female,79,"[1, 4, 5, 7]",1
134377,male,11,[2],2
134378,male,71,[1],6
134383,male,1,[0],0
134385,female,25,"[8, 2, 5]",2
134396,male,59,"[0, 4, 5, 6]",1
134402,male,64,[9],7
134413,female,31,"[3, 6, 7]",9
134414,male,60,"[9, 2, 5, 6]",0
134419,female,32,"[8, 1, 2]",5
134494,male,56,"[5, 7]",0
134512,female,15,"[0, 5]",3
134516,female,64,[4],2
134523,female,61,[0],0
134536,male,64,"[1, 4]",0
134556,female,69,[0],0
134577,female,11,[0],0
134585,female,61,[0],3
134592,male,66,[6],0
134598,male,78,"[0, 2, 4]",0
134602,male,73,[5],1
134603,male,57,"[8, 9, 2]",2
134607,male,43,"[2, 4]",6
134610,female,39,"[1, 2, 5]",1
134614,female,23,"[8, 3, 4]",1
134627,male,68,[4],2
134629,female,58,"[8, 2, 4, 5]",5
134644,male,72,[3],0
134660,male,51,"[8, 6]",3
134706,male,71,[4],0
134721,female,65,[0],2
134739,female,27,"[0, 2, 5, 6, 7]",2
134762,female,64,[3],2
134779,male,28,"[1, 3, 5, 6]",1
134798,male,59,"[3, 7]",5
134845,female,66,[8],4
134851,female,72,"[8, 5]",0
134869,male,46,"[0, 1, 2, 3]",4
134870,female,72,"[2, 6]",1
134871,female,58,[6],6
134896,male,75,[1],0
134900,female,52,"[8, 0, 3, 1]",6
134902,male,74,[3],0
134907,female,44,"[8, 1, 3, 9]",0
134921,female,42,"[0, 9]",3
134930,female,1,[6],4
134932,female,7,[3],2
134938,male,29,"[0, 1, 2, 3, 5, 6, 7, 9]",0
134944,female,17,[1],2
134953,female,79,[5],3
134954,male,30,[8],0
134971,female,34,"[0, 8, 2, 5]",3
134984,male,28,"[0, 3, 4]",14
134989,male,21,"[1, 2, 5, 6, 7]",7
134996,male,76,[2],1
134998,male,12,[7],0
135001,male,3,[3],2
135012,female,37,"[0, 1, 9, 7]",2
135026,male,2,[5],2
135027,female,27,"[8, 2, 4, 6]",2
135028,female,51,"[2, 4]",9
135047,female,58,"[0, 1, 5, 6]",7
135051,male,64,[5],1
135053,male,61,[1],7
135073,male,53,"[8, 9]",2
135080,female,38,"[1, 2, 9, 7]",0
135081,female,76,[0],0
135084,male,48,[1],0
135086,male,45,"[0, 3, 5, 7]",2
135100,female,73,[0],4
135127,female,24,"[0, 3, 4, 7, 9]",1
135128,female,31,"[2, 5, 6, 7, 8, 9]",0
135141,female,70,[8],1
135152,female,22,"[0, 8, 3, 6]",9
135153,male,44,"[0, 8, 3, 7]",0
135166,female,21,"[1, 3, 4, 7, 9]",2
135172,male,54,"[1, 2]",9
135175,male,38,"[0, 2, 5]",1
135180,male,47,"[0, 1, 5, 7, 8]",0
135190,female,53,"[1, 7]",0
135213,female,26,"[9, 3, 6, 1]",3
135226,female,27,"[1, 2, 3, 5, 9]",2
135240,male,37,"[9, 3, 4, 7]",4
135241,female,35,"[8, 9, 2, 5]",5
135259,female,30,"[1, 2, 4, 5, 7, 8, 9]",0
135280,female,13,[2],1
135294,male,36,"[0, 6, 7]",2
135309,male,8,[1],4
135310,male,66,"[1, 2, 7]",4
135317,female,48,"[9, 5, 6, 7]",0
135329,male,36,"[8, 3, 4, 7]",0
135333,female,1,[4],2
135335,female,65,"[8, 4]",0
135339,female,42,"[1, 2]",1
135360,male,43,"[8, 0, 2, 3]",2
135393,female,76,[9],1
135397,male,52,"[8, 2, 7]",4
135409,female,72,[2],0
135439,female,68,[3],2
135449,female,28,"[2, 3, 4, 5, 6]",5
135474,female,27,"[1, 4, 6]",7
135477,male,62,"[8, 6]",2
135480,female,68,[3],0
135483,female,43,"[0, 9, 6]",4
135485,male,46,"[8, 9, 6, 7]",4
135488,female,4,[7],1
135496,female,58,"[8, 0, 3, 5]",3
135504,male,37,"[9, 2, 3, 5]",0
135510,male,80,[0],0
135512,male,22,"[8, 2, 4, 6]",4
135515,male,31,"[8, 9, 2, 5]",9
135519,male,3,[7],3
135527,male,15,"[8, 3]",4
135531,female,5,"[8, 6]",0
135541,female,37,"[3, 4, 7]",4
135562,male,36,"[0, 3]",0
135567,male,40,"[9, 2, 5, 1]",1
135574,female,39,"[4, 7]",5
135578,female,56,"[9, 5, 6, 1]",7
135580,female,35,"[0, 9, 1, 8]",3
135581,male,17,[9],0
135595,female,43,"[9, 1, 7]",0
135616,male,62,"[2, 4]",4
135622,female,32,"[9, 7]",5
135629,female,46,"[1, 4, 6]",2
135630,female,1,[6],0
135644,male,14,[9],1
135645,female,59,"[0, 5]",10
135663,male,3,[0],1
135680,female,69,"[9, 3]",1
135701,female,51,"[1, 3, 4, 7, 8, 9]",4
135713,female,65,[6],0
135717,female,79,[9],1
135764,female,24,"[3, 4, 5, 7, 9]",12
135775,male,59,"[8, 2, 4]",1
135790,female,48,"[9, 2, 6]",2
135797,male,80,"[1, 6]",0
135801,male,69,[3],4
135805,female,53,"[6, 7]",0
135809,male,45,"[2, 3]",0
135835,female,53,"[1, 2, 3, 4, 5]",1
135837,male,5,[1],0
135840,female,6,[5],6
135866,female,48,"[0, 2, 3, 5]",6
135875,female,79,"[0, 4]",0
135894,male,28,"[1, 2, 5, 6, 7, 9]",3
135898,female,23,"[1, 2, 5, 7]",1
135936,male,30,"[1, 3, 5, 7]",3
135944,male,34,"[0, 3, 4, 6, 7]",1
135955,female,16,[3],1
135957,male,46,"[8, 1, 3, 4]",1
135959,male,78,[5],5
135965,female,58,"[1, 4, 9, 7]",1
135982,male,7,"[1, 4]",1
135993,male,11,[9],0
135998,female,30,"[0, 1, 2, 4, 5]",1
136028,male,43,[7],4
136061,male,44,"[8, 1, 2, 9]",1
136062,female,25,"[9, 3, 4, 6]",6
136076,male,53,"[9, 4, 5, 7]",10
136077,female,20,"[2, 4]",1
136079,female,58,"[8, 7]",1
136103,female,77,[7],0
136105,male,18,"[4, 7]",2
136129,male,72,[6],4
136178,male,38,"[1, 7]",1
136192,male,20,[6],3
136212,female,39,"[2, 4, 6, 8, 9]",3
136222,male,23,"[9, 6]",1
136244,male,12,[9],7
136254,female,15,"[4, 7]",0
136256,male,73,[8],5
136280,female,5,[2],1
136292,male,17,[0],4
136301,male,21,"[0, 1, 4, 5, 8]",5
136304,male,12,[9],1
136305,male,45,"[4, 7]",6
136306,female,41,"[1, 9, 7]",6
136369,female,5,[8],3
136393,female,79,[8],0
136402,male,51,"[4, 6, 7]",6
136421,male,40,"[8, 1, 4]",0
136423,male,29,"[8, 9, 3]",2
136433,female,20,[7],1
136445,male,54,"[1, 3, 4]",0
136451,female,39,"[4, 5, 6]",5
136469,male,36,"[3, 4, 5, 6, 7, 8, 9]",4
136472,female,51,"[2, 4, 5]",0
136477,male,78,[8],0
136487,male,9,[7],1
136490,male,61,[4],1
136491,male,25,"[2, 3, 7]",0
136510,female,18,[5],0
136517,male,31,[9],5
136520,male,12,[8],0
136526,male,42,"[1, 3, 6, 8, 9]",1
136534,male,30,"[1, 2, 3, 6, 8]",1
136573,male,35,"[8, 3, 5, 6]",0
136574,male,45,"[9, 3, 4]",3
136598,male,9,"[1, 5]",1
136617,female,40,"[9, 2, 1, 6]",3
136624,female,33,"[0, 7]",4
136645,female,29,"[8, 0, 1, 7]",3
136653,male,33,"[2, 4, 5]",1
136656,female,38,"[0, 3, 7, 8, 9]",1
136685,male,51,"[0, 8, 6]",1
136688,male,40,"[8, 9, 4, 7]",1
136694,male,29,"[3, 7]",5
136716,female,58,"[8, 7]",11
136723,female,49,"[8, 1]",6
136726,female,64,[5],8
136743,male,53,"[9, 5, 1]",1
136744,male,52,"[1, 2, 4, 7, 9]",1
136754,female,29,"[0, 1, 3, 6, 8]",1
136788,female,65,[6],2
136792,female,70,[4],13
136810,female,78,[5],0
136845,male,38,"[9, 3, 4, 7]",4
136857,male,30,"[0, 1, 3, 8, 9]",1
136877,male,43,"[2, 5]",8
136919,male,39,"[0, 9]",6
136923,male,63,[5],0
136925,female,79,[9],3
136947,male,2,[8],1
136956,female,1,[5],2
136967,female,66,[6],1
137032,female,52,"[3, 4]",1
137068,male,53,"[3, 4, 6, 7]",2
137071,female,42,"[8, 0, 4, 6]",2
137077,female,46,"[9, 3]",8
137106,female,23,"[0, 6]",7
137115,male,48,"[2, 6]",1
137134,male,74,[1],0
137142,male,28,"[8, 1, 3, 7]",6
137144,male,31,"[0, 6]",8
137146,female,50,"[0, 5]",4
137154,male,49,"[8, 4, 6]",0
137157,female,68,[5],1
137191,female,78,[7],2
137208,female,24,"[2, 6, 7]",0
137230,female,74,[7],3
137245,male,79,[4],0
137259,male,11,[5],3
137276,female,28,"[0, 4]",3
137279,female,31,"[1, 2, 3, 4, 7, 8]",11
137319,female,79,[6],2
137325,male,40,"[5, 7]",3
137328,male,11,[0],3
137332,male,18,[8],0
137335,female,44,"[1, 5]",1
137350,male,38,"[2, 3, 5, 6, 8]",4
137357,male,42,"[1, 3, 9]",1
