id,sex,age,trace,Infected_Num,place_been_to,trans_risk
124887,female,11,[5],1,1,1
124895,female,50,"[8, 9, 4]",1,3,1
124905,female,48,"[0, 1, 4]",8,3,3
124908,female,26,"[0, 1, 4, 5, 8, 9]",2,6,2
124921,female,12,[2],1,1,1
124923,female,46,"[8, 9, 7]",3,3,2
124934,male,15,[0],1,1,1
124941,male,4,[8],0,1,1
124942,male,25,"[6, 7]",1,2,1
124949,male,64,[9],1,1,1
124950,male,21,"[5, 6]",4,2,2
124961,female,4,[0],6,1,3
124983,female,18,[1],4,1,2
125012,female,31,"[0, 1, 2, 4, 9]",2,5,2
125023,female,35,"[8, 1, 4, 0]",0,4,1
125024,female,24,"[8, 2, 7]",3,3,2
125042,female,22,"[8, 2, 4, 7]",0,4,1
125048,female,18,"[3, 6]",0,2,1
125049,male,3,[8],1,1,1
125051,female,27,"[1, 3, 4, 7, 9]",5,5,2
125066,male,51,"[8, 6]",2,2,2
125071,female,52,"[0, 3]",7,2,3
125075,male,69,[4],1,1,1
125106,female,17,[7],0,1,1
125135,female,34,"[8, 1]",3,2,2
125166,male,3,[9],3,1,2
125195,male,11,[9],3,1,2
125227,female,75,[3],1,1,1
125252,female,37,"[0, 2, 7, 8, 9]",3,5,2
125293,female,45,"[8, 0, 5]",11,3,3
125337,female,40,"[0, 1, 5]",2,3,2
125348,male,72,[1],5,1,2
125352,male,66,[5],1,1,1
125372,male,18,[1],3,1,2
125411,male,15,"[0, 8]",1,2,1
125420,female,73,[1],1,1,1
125431,male,45,"[0, 3, 4, 5, 8, 9]",4,6,2
125434,male,38,"[0, 9, 2]",0,3,1
125436,male,22,"[9, 5, 6]",6,3,3
125440,female,51,"[8, 2, 6]",0,3,1
125442,male,51,"[4, 6]",3,2,2
125445,male,62,[0],8,1,3
125448,female,74,[4],2,1,2
125450,female,66,[7],3,1,2
125454,female,16,[0],3,1,2
125456,female,9,"[2, 6]",0,2,1
125464,male,41,"[8, 0, 2]",0,3,1
125478,male,22,"[8, 9, 2, 7]",4,4,2
125485,male,32,"[2, 3, 4, 6]",4,4,2
125489,male,1,[2],0,1,1
125492,female,54,"[2, 3, 5, 6, 7, 9]",0,6,1
125502,female,35,"[1, 5]",1,2,1
125511,female,37,"[3, 5]",1,2,1
125519,male,77,"[9, 7]",4,2,2
125526,male,22,"[1, 2, 3, 4, 5, 8]",3,6,2
125535,male,24,"[0, 1, 2, 7, 9]",2,5,2
125538,male,28,"[3, 5, 6]",7,3,3
125556,female,35,"[8, 4, 7]",4,3,2
125558,female,60,"[1, 4, 9]",1,3,1
125566,female,80,[1],2,1,2
125573,male,21,"[0, 8]",5,2,2
125575,female,4,[3],2,1,2
125599,female,19,[7],1,1,1
125603,male,2,[4],1,1,1
125607,male,7,[3],0,1,1
125613,female,43,"[3, 4, 5, 6]",2,4,2
125626,female,65,[7],1,1,1
125647,female,32,"[1, 5, 6]",1,3,1
125655,female,55,"[1, 4, 6, 7]",0,4,1
125673,female,40,"[1, 6]",1,2,1
125681,male,37,[2],1,1,1
125690,male,32,"[0, 9, 2, 4]",3,4,2
125698,female,34,"[8, 9, 5, 7]",2,4,2
125703,male,34,"[0, 2, 6, 7, 8]",8,5,3
125715,female,23,"[8, 5, 6]",4,3,2
125720,female,66,[8],0,1,1
125726,male,40,"[1, 2, 4, 5]",3,4,2
125730,male,42,"[8, 2, 5]",7,3,3
125732,female,42,"[2, 4, 5, 8, 9]",0,5,1
125734,male,47,"[8, 6]",3,2,2
125752,female,22,"[0, 1, 3, 8]",5,4,2
125754,female,16,[0],3,1,2
125757,male,50,"[2, 3, 4, 5, 6, 7, 8]",21,7,3
125806,female,13,[7],1,1,1
125812,female,53,"[9, 2, 6]",4,3,2
125837,female,46,"[0, 4, 6]",1,3,1
125841,male,59,[8],5,1,2
125872,male,42,"[0, 9, 5, 8]",1,4,1
125879,female,16,[6],2,1,2
125884,male,2,[1],0,1,1
125885,female,63,[9],0,1,1
125891,male,31,"[0, 2, 3, 4, 9]",10,5,3
125904,female,72,[8],1,1,1
125905,female,10,[6],3,1,2
125906,male,25,"[3, 4, 5, 6, 8]",7,5,3
125917,female,10,[0],1,1,1
125926,male,22,"[0, 3, 5, 6, 8]",5,5,2
125937,male,54,"[0, 6, 7]",1,3,1
125987,female,49,"[8, 2]",0,2,1
125995,female,6,[5],0,1,1
125997,female,56,"[0, 2, 6, 7]",0,4,1
126001,male,22,"[0, 3, 4, 7, 8]",7,5,3
126018,female,29,"[1, 7]",6,2,3
126023,male,37,"[9, 4, 5, 1]",1,4,1
126029,male,61,[5],4,1,2
126061,female,36,"[0, 4, 5, 6, 9]",1,5,1
126064,female,64,[0],0,1,1
126067,female,51,"[8, 9, 4, 1]",7,4,3
126068,female,18,[6],0,1,1
126088,male,70,[1],6,1,3
126129,female,63,[3],1,1,1
126135,male,48,"[0, 5]",15,2,3
126141,female,33,"[2, 3, 4, 5, 9]",2,5,2
126147,male,54,"[0, 9, 4, 1]",0,4,1
126166,female,20,[1],0,1,1
126199,male,24,"[0, 2, 4]",2,3,2
126201,male,3,"[9, 4]",0,2,1
126228,female,49,"[8, 5, 7]",1,3,1
126250,male,70,"[3, 6]",0,2,1
126252,male,5,[0],0,1,1
126269,male,43,"[1, 2, 3, 7]",3,4,2
126281,male,46,"[8, 2]",4,2,2
126307,male,68,[5],2,1,2
126329,female,43,"[8, 0]",4,2,2
126334,female,14,[2],0,1,1
126336,female,36,"[8, 9, 3, 7]",2,4,2
126340,female,59,"[0, 1, 2, 5, 6, 7]",4,6,2
126344,male,17,[4],2,1,2
126345,male,51,"[2, 5, 6, 7]",3,4,2
126350,female,39,"[0, 8, 5, 7]",2,4,2
126361,male,24,"[1, 2, 3, 4, 9]",0,5,1
126375,female,52,"[1, 3, 4, 7]",2,4,2
126380,female,8,[5],0,1,1
126387,female,30,"[8, 7]",4,2,2
126410,female,69,[0],0,1,1
126413,male,5,[3],1,1,1
126414,female,39,"[8, 0, 2]",1,3,1
126418,female,35,"[2, 4, 5]",6,3,3
126456,female,25,"[2, 3, 5, 7]",1,4,1
126488,male,2,[4],1,1,1
126495,female,60,"[0, 6]",3,2,2
126502,male,57,"[2, 5]",4,2,2
126503,female,1,[5],1,1,1
126513,male,18,"[8, 1]",1,2,1
126523,male,51,"[2, 5]",14,2,3
126546,male,2,[3],0,1,1
126572,male,65,[2],0,1,1
126574,female,58,"[8, 0, 2, 3]",1,4,1
126581,male,52,"[2, 3, 5]",4,3,2
126586,female,46,"[1, 2, 5]",1,3,1
126612,male,68,[0],0,1,1
126648,female,54,"[1, 3]",1,2,1
126674,male,56,"[0, 5, 7, 8, 9]",3,5,2
126676,male,20,[9],1,1,1
126678,male,31,"[0, 1, 4, 6]",1,4,1
126700,female,9,[1],0,1,1
126718,male,7,[2],1,1,1
126751,female,52,"[1, 3, 6]",3,3,2
126757,male,80,[2],0,1,1
126797,male,78,[5],0,1,1
126808,male,68,[0],4,1,2
126812,male,17,[7],0,1,1
126820,female,49,"[0, 1, 8, 6]",1,4,1
126838,male,47,"[0, 4, 7]",0,3,1
126844,female,33,"[9, 3]",3,2,2
126857,female,60,"[1, 4, 6, 8, 9]",0,5,1
126862,male,18,"[0, 9]",2,2,2
126866,female,43,[1],2,1,2
126869,male,63,[5],1,1,1
126888,female,16,[4],1,1,1
126899,female,48,"[9, 2, 6]",0,3,1
126906,male,50,"[1, 5, 6]",17,3,3
126915,female,60,"[0, 1, 7]",2,3,2
126916,female,59,[1],6,1,3
126918,female,23,"[9, 2, 3, 5]",8,4,3
126964,female,39,"[0, 8, 4]",5,3,2
126992,male,29,"[2, 6, 7, 8, 9]",1,5,1
127005,male,25,"[5, 7]",2,2,2
127027,male,17,[5],2,1,2
127031,male,74,"[1, 6]",0,2,1
127037,male,60,"[0, 1, 3]",9,3,3
127038,male,33,"[2, 3, 4, 5, 8]",1,5,1
127048,male,36,"[1, 2, 3, 4]",0,4,1
127051,female,60,"[0, 8, 4]",3,3,2
127061,male,30,"[9, 2, 3, 7]",1,4,1
127069,female,50,"[9, 3]",0,2,1
127072,male,51,"[0, 9, 3, 8]",1,4,1
127074,female,11,[7],0,1,1
127079,female,69,[0],0,1,1
127086,male,26,"[0, 1, 5, 6, 7, 8, 9]",2,7,2
127093,female,30,"[9, 4, 1]",3,3,2
127094,male,34,"[8, 9, 4, 6]",4,4,2
127129,male,35,"[8, 2, 3]",0,3,1
127134,female,32,"[1, 3, 6, 7]",9,4,3
127135,female,23,"[8, 5, 6, 7]",0,4,1
127140,female,25,"[4, 5, 7, 8, 9]",2,5,2
127155,female,78,[4],0,1,1
127169,male,9,[1],1,1,1
127177,female,33,"[1, 2, 3]",0,3,1
127184,male,22,"[2, 5, 6, 7, 9]",2,5,2
127191,male,22,"[8, 2, 3, 5]",2,4,2
127196,male,7,[2],3,1,2
127200,male,52,"[8, 1, 2, 4]",1,4,1
127237,female,43,"[4, 6]",3,2,2
127247,female,77,[1],9,1,3
127250,female,53,"[1, 5]",1,2,1
127252,male,22,"[0, 1, 2, 7, 9]",4,5,2
127273,female,20,[3],1,1,1
127286,male,6,[8],1,1,1
127288,male,18,[5],0,1,1
127290,female,71,[4],5,1,2
127296,female,12,[6],2,1,2
127300,female,38,"[1, 6, 9]",3,3,2
127342,female,47,"[3, 7]",0,2,1
127350,female,36,"[0, 9, 7]",4,3,2
127361,female,11,[5],1,1,1
127371,male,69,[4],1,1,1
127380,male,22,"[8, 1, 6]",9,3,3
127393,male,51,"[0, 7]",1,2,1
127397,female,43,"[8, 9, 3, 4]",0,4,1
127404,male,31,"[0, 2, 5, 7, 9]",2,5,2
127418,male,26,"[9, 2]",0,2,1
127423,male,14,"[1, 3]",2,2,2
127444,male,32,"[2, 3, 5, 6, 9]",14,5,3
127445,female,54,[0],3,1,2
127453,male,2,[8],2,1,2
127459,female,50,"[3, 5]",5,2,2
127464,male,23,"[8, 6, 7]",3,3,2
127476,male,41,"[0, 1, 4]",1,3,1
127483,male,3,[1],1,1,1
127487,male,36,"[8, 1, 9]",0,3,1
127493,male,29,"[0, 9, 3, 8]",0,4,1
127496,female,52,"[8, 3, 5, 7]",2,4,2
127514,male,70,"[8, 1]",8,2,3
127543,female,11,[9],1,1,1
127546,female,54,"[0, 2, 3, 5, 7, 8]",0,6,1
127547,male,73,[4],2,1,2
127550,female,56,"[0, 9]",0,2,1
127557,female,46,"[3, 5, 6]",1,3,1
127576,male,8,[5],3,1,2
127577,male,43,"[0, 3, 4]",0,3,1
127592,male,31,"[9, 2]",3,2,2
127594,male,51,"[2, 5]",1,2,1
127608,female,61,[5],4,1,2
127618,female,30,"[8, 1, 2, 4]",0,4,1
127623,female,2,[0],3,1,2
127637,female,56,"[2, 4, 7]",3,3,2
127656,female,44,"[0, 2, 4, 6]",0,4,1
127662,female,79,[3],10,1,3
127669,female,66,[9],4,1,2
127670,male,13,"[2, 5]",2,2,2
127684,male,58,"[0, 4, 7]",2,3,2
127685,male,11,[1],3,1,2
127698,female,66,[2],2,1,2
127714,female,48,"[0, 9, 8]",2,3,2
127741,male,30,"[0, 1, 4, 9]",8,4,3
127755,male,38,"[8, 9, 7]",0,3,1
127757,male,71,[2],1,1,1
127763,female,28,"[0, 1, 2, 5, 7, 9]",6,6,3
127769,female,3,[0],0,1,1
127790,male,71,[4],0,1,1
127793,female,59,"[2, 5]",6,2,3
127798,male,12,[9],0,1,1
127816,female,68,"[0, 7]",2,2,2
127833,female,31,"[1, 4]",11,2,3
127835,female,30,"[0, 9, 3, 4]",6,4,3
127841,male,44,"[1, 2, 4, 7]",0,4,1
127846,male,51,"[9, 3]",1,2,1
127847,male,16,[1],3,1,2
127851,female,43,"[8, 5, 6]",3,3,2
127858,female,55,"[8, 9, 5, 7]",10,4,3
127870,female,45,"[2, 7]",2,2,2
127876,female,45,"[1, 2, 3, 4]",10,4,3
127880,female,78,[8],0,1,1
127883,female,47,"[2, 4]",3,2,2
127893,female,70,[7],1,1,1
127899,male,57,[5],3,1,2
127911,male,39,"[5, 7]",0,2,1
127917,female,7,[3],3,1,2
127933,male,44,"[9, 5, 1]",2,3,2
127958,female,30,"[8, 2, 4, 7]",1,4,1
127969,male,75,[3],1,1,1
127972,female,14,[1],3,1,2
127980,male,76,[3],3,1,2
128003,male,16,[7],4,1,2
128007,male,53,"[8, 0, 5]",2,3,2
128023,male,37,"[3, 5, 6, 7, 8]",0,5,1
128055,male,76,[1],4,1,2
128056,male,7,[8],1,1,1
128058,female,58,"[1, 2, 4]",2,3,2
128064,male,79,[8],0,1,1
128068,male,44,"[8, 3, 7]",0,3,1
128073,female,19,[7],6,1,3
128076,male,49,"[1, 2, 3, 4]",0,4,1
128084,female,70,[9],1,1,1
128085,male,8,[2],2,1,2
128097,female,32,"[1, 2, 3, 4, 6]",1,5,1
128119,male,43,"[0, 4, 5, 7]",0,4,1
128124,male,37,"[1, 3]",9,2,3
128196,male,17,[6],6,1,3
128198,female,77,[9],3,1,2
128202,male,40,[2],0,1,1
128243,male,15,[6],2,1,2
128264,male,23,"[8, 1, 3, 9]",0,4,1
128274,male,53,"[8, 9, 5]",1,3,1
128313,female,63,[9],0,1,1
128330,male,21,"[0, 2, 6, 7]",2,4,2
128358,male,20,[4],3,1,2
128360,male,71,"[3, 6]",1,2,1
128364,male,72,"[0, 7]",1,2,1
128387,male,43,"[9, 2, 4, 5]",3,4,2
128398,female,31,"[9, 6, 7]",1,3,1
128402,female,31,"[1, 4]",0,2,1
128413,male,17,"[9, 7]",1,2,1
128421,male,40,"[8, 9, 7]",4,3,2
128451,male,71,"[0, 7]",0,2,1
128481,male,70,[5],0,1,1
128499,female,4,[9],1,1,1
128536,female,47,"[0, 1, 3, 9]",0,4,1
128538,female,25,"[1, 2, 3, 5, 6]",10,5,3
128553,male,44,"[8, 6, 7]",3,3,2
128555,female,34,"[1, 3, 5, 6, 7]",2,5,2
128576,male,49,"[0, 1]",2,2,2
128586,male,10,[8],1,1,1
128593,female,16,"[0, 1]",1,2,1
128607,male,58,"[3, 4, 6]",4,3,2
128617,male,43,"[8, 9, 2, 5]",0,4,1
128630,male,23,"[2, 3, 4, 5, 8]",2,5,2
128635,female,2,"[4, 6]",1,2,1
128636,male,19,[4],1,1,1
128656,female,52,"[2, 4, 7]",0,3,1
128664,female,66,[9],4,1,2
128673,female,57,"[2, 4, 5, 7]",4,4,2
128684,male,19,[3],2,1,2
128694,female,23,"[8, 0]",1,2,1
128700,male,27,"[1, 2, 4, 6]",3,4,2
128713,male,16,"[1, 3]",5,2,2
128717,male,54,"[0, 1, 3, 7]",8,4,3
128727,female,56,"[0, 3]",1,2,1
128743,male,30,"[0, 6]",2,2,2
128754,female,39,"[0, 9, 4]",5,3,2
128757,male,73,[5],1,1,1
128782,male,3,[9],1,1,1
128790,male,60,"[3, 4, 7]",2,3,2
128806,male,48,"[0, 1, 4, 6]",0,4,1
128839,female,33,"[8, 6, 7]",0,3,1
128865,male,66,[5],6,1,3
128872,female,39,"[8, 2, 7]",5,3,2
128882,male,62,"[1, 3, 5]",0,3,1
128889,male,35,"[8, 0, 5, 6]",4,4,2
128890,female,15,[0],3,1,2
128896,male,71,"[9, 1]",0,2,1
128901,male,43,"[1, 2]",0,2,1
128918,male,49,"[4, 6, 7]",1,3,1
128924,male,34,"[1, 6, 9]",0,3,1
128946,male,54,"[3, 5]",0,2,1
128968,female,39,"[8, 2, 7]",2,3,2
128974,male,21,"[1, 2, 3, 6, 7, 8, 9]",3,7,2
128979,female,36,"[2, 3, 6, 8, 9]",0,5,1
128989,male,25,"[1, 5, 7]",3,3,2
128999,female,34,"[0, 2, 3, 8, 9]",3,5,2
129002,male,63,"[1, 6]",0,2,1
129015,female,1,[9],2,1,2
129028,male,11,[5],2,1,2
129064,female,27,"[0, 1, 2, 3, 8]",9,5,3
129066,female,43,"[0, 3, 4, 7]",0,4,1
129072,male,33,"[8, 1, 2, 7]",0,4,1
129079,male,13,[5],1,1,1
129088,male,48,"[4, 7]",0,2,1
129095,male,64,[8],4,1,2
129105,female,42,"[0, 8, 5, 1]",0,4,1
129107,female,62,[0],3,1,2
129114,female,27,"[2, 7]",1,2,1
129128,female,53,"[3, 5, 6, 7]",2,4,2
129136,female,54,"[1, 3]",3,2,2
129140,male,76,[3],0,1,1
129182,female,26,"[4, 5, 6]",3,3,2
129200,female,58,"[9, 3, 6, 1]",5,4,2
129209,male,44,"[1, 6]",1,2,1
129221,male,25,"[8, 3, 4]",2,3,2
129223,male,40,"[0, 6]",3,2,2
129238,female,18,[9],1,1,1
129244,male,46,"[8, 9, 4]",0,3,1
129247,female,47,"[3, 5]",1,2,1
129253,female,7,[0],2,1,2
129273,female,7,[6],5,1,2
129279,male,63,[8],1,1,1
129297,female,37,"[9, 4, 5]",2,3,2
129298,male,61,[7],3,1,2
129304,female,33,"[9, 4, 1, 7]",2,4,2
129306,male,35,"[9, 7]",8,2,3
129324,female,49,"[8, 9, 2, 1]",1,4,1
129365,male,26,"[0, 3, 7]",2,3,2
129370,male,55,[7],9,1,3
129387,male,25,[5],5,1,2
129395,female,79,[2],0,1,1
129406,female,56,"[2, 4, 5, 6, 7]",9,5,3
129419,female,26,"[8, 2, 4, 6]",2,4,2
129440,male,26,"[0, 2, 4, 5, 8]",11,5,3
129449,female,33,"[1, 2, 4]",4,3,2
129452,male,42,"[0, 2, 4]",7,3,3
129455,female,73,[2],0,1,1
129456,female,54,"[0, 1, 4, 8]",2,4,2
129457,female,75,[9],0,1,1
129480,female,26,"[3, 4, 5, 6, 7, 9]",4,6,2
129492,male,21,"[9, 5, 1, 6]",11,4,3
129516,female,52,"[0, 2]",6,2,3
129518,male,80,"[4, 6]",0,2,1
129530,male,43,"[9, 3]",10,2,3
129536,male,17,[5],0,1,1
129545,female,58,"[3, 4, 7]",0,3,1
129562,male,66,[4],0,1,1
129602,male,51,"[8, 6]",0,2,1
129608,male,53,"[8, 4, 5, 6]",8,4,3
129610,female,11,[7],3,1,2
129613,male,24,"[8, 9, 4, 5]",0,4,1
129624,male,55,"[8, 2]",1,2,1
129631,male,63,[1],5,1,2
129690,male,71,[9],0,1,1
129706,female,25,"[8, 9, 2, 7]",9,4,3
129723,male,52,"[8, 1, 4]",2,3,2
129730,male,21,"[0, 1, 4, 8, 9]",3,5,2
129750,female,51,"[9, 2, 7]",3,3,2
129757,female,20,[9],0,1,1
129759,male,79,"[9, 7]",10,2,3
129764,female,47,"[8, 3, 6, 7]",2,4,2
129782,male,35,"[0, 2, 3, 4, 7, 8]",3,6,2
129784,female,57,"[9, 4, 7]",1,3,1
129800,female,29,"[2, 3, 7]",1,3,1
129809,male,48,"[8, 9, 3, 7]",0,4,1
129810,male,75,[4],2,1,2
129812,female,44,"[2, 6, 7, 8, 9]",0,5,1
129825,male,49,"[2, 3, 6]",2,3,2
129842,female,51,"[0, 4, 5, 8, 9]",1,5,1
129868,female,66,"[9, 4]",3,2,2
129872,female,70,[5],6,1,3
129882,female,9,[9],3,1,2
129885,male,10,"[8, 9]",0,2,1
129915,male,53,"[0, 7]",2,2,2
129926,female,50,[0],0,1,1
129928,female,17,[3],0,1,1
129932,female,12,[2],2,1,2
129937,female,18,[3],1,1,1
129954,male,33,"[0, 1, 5, 7, 8, 9]",2,6,2
129956,female,40,"[0, 1, 7, 8, 9]",2,5,2
129959,male,7,[6],1,1,1
129993,female,18,[9],0,1,1
130006,male,42,"[2, 7]",4,2,2
130008,female,51,"[9, 3, 6]",2,3,2
130010,male,61,[8],3,1,2
130029,female,72,[4],0,1,1
130030,female,26,"[8, 9, 3, 7]",2,4,2
130048,female,7,[4],0,1,1
130060,female,34,"[9, 2, 3, 6]",1,4,1
130075,female,32,"[4, 5, 6, 8, 9]",9,5,3
130097,female,47,[8],4,1,2
130100,female,54,"[3, 4, 7]",0,3,1
130103,female,33,"[0, 8]",1,2,1
130122,female,47,"[8, 9, 4]",0,3,1
130142,male,48,"[8, 9, 6]",0,3,1
130146,female,30,"[0, 1, 2]",1,3,1
130191,female,49,"[4, 6]",1,2,1
130202,female,12,[0],0,1,1
130227,male,41,"[9, 3, 4, 5]",10,4,3
130229,male,43,"[0, 2]",6,2,3
130239,female,45,"[8, 9, 4, 1]",7,4,3
130255,female,79,"[9, 7]",0,2,1
130263,female,17,[9],0,1,1
130268,male,20,[4],0,1,1
130278,female,10,[5],8,1,3
130283,female,74,[8],4,1,2
130289,female,57,"[8, 5]",1,2,1
130311,male,27,"[9, 6, 7]",4,3,2
130315,male,57,"[8, 1, 2]",10,3,3
130348,female,1,[9],1,1,1
130359,male,29,"[1, 2, 5]",1,3,1
130375,male,44,"[1, 5, 7]",0,3,1
130388,male,76,"[6, 7]",2,2,2
130398,male,69,[7],4,1,2
130413,male,10,[4],0,1,1
130430,female,49,"[0, 9, 5]",3,3,2
130437,female,29,"[2, 3, 4]",13,3,3
130445,female,15,"[1, 3]",4,2,2
130459,male,19,[7],0,1,1
130465,female,12,"[2, 5]",0,2,1
130476,female,20,"[1, 5]",0,2,1
130480,male,42,"[0, 2, 4]",7,3,3
130481,female,21,"[8, 9, 2, 5]",14,4,3
130482,male,74,[4],0,1,1
130489,female,74,[4],5,1,2
130502,female,1,[2],0,1,1
130503,male,19,"[3, 4]",1,2,1
130518,female,49,"[2, 3]",1,2,1
130523,female,6,[2],1,1,1
130546,female,78,[9],0,1,1
130553,male,55,"[3, 4, 5, 8, 9]",1,5,1
130565,female,13,[7],2,1,2
130575,female,29,[3],1,1,1
130582,female,39,"[0, 1, 4, 7]",1,4,1
130584,male,66,[7],2,1,2
130596,male,10,[0],1,1,1
130608,female,58,[4],2,1,2
130610,female,12,[3],4,1,2
130618,male,30,"[0, 1, 2, 3]",12,4,3
130647,female,79,[2],4,1,2
130651,female,66,[4],0,1,1
130674,female,33,"[8, 9, 3, 1]",0,4,1
130707,female,46,[9],3,1,2
130724,female,38,"[8, 6]",1,2,1
130730,female,29,"[0, 8, 3, 5]",1,4,1
130757,male,54,"[8, 9, 2]",1,3,1
130758,female,58,"[8, 2]",10,2,3
130761,male,79,"[8, 4]",1,2,1
130802,male,16,[4],0,1,1
130809,male,9,[1],0,1,1
130814,female,33,"[0, 1, 3, 9]",4,4,2
130840,female,74,[2],1,1,1
130846,female,1,"[1, 3]",2,2,2
130865,female,54,"[1, 2, 6]",0,3,1
130880,female,65,[6],0,1,1
130885,male,50,"[8, 9, 3, 5]",4,4,2
130889,male,2,[3],0,1,1
130902,female,67,"[1, 7]",1,2,1
130907,male,11,[5],1,1,1
130911,male,37,"[1, 2, 5, 9]",0,4,1
130927,female,16,[6],0,1,1
130944,female,12,[0],0,1,1
130960,female,12,"[1, 5]",3,2,2
130964,male,19,"[1, 3]",0,2,1
130977,female,11,[1],2,1,2
131019,female,70,[8],0,1,1
131043,female,13,[1],1,1,1
131053,female,36,"[0, 2, 3, 6]",3,4,2
131055,female,51,"[0, 5]",2,2,2
131060,male,38,"[1, 3, 6]",0,3,1
131095,male,21,"[2, 4, 5, 7, 8]",6,5,3
131106,male,75,[6],2,1,2
131113,female,43,"[1, 3]",0,2,1
131120,female,47,"[5, 7]",1,2,1
131154,male,57,"[0, 2, 4, 5]",10,4,3
131173,male,10,[8],2,1,2
131179,female,58,"[0, 1, 6]",0,3,1
131181,female,34,"[1, 2, 3, 4]",0,4,1
131186,female,45,"[9, 2, 6]",1,3,1
131210,male,25,"[0, 1, 3, 4, 5, 7, 8]",0,7,1
131211,female,60,"[8, 1, 4, 5]",2,4,2
131252,male,19,[4],3,1,2
131279,male,41,"[8, 9, 5]",0,3,1
131280,female,36,"[0, 9, 2, 5]",1,4,1
131281,female,4,[9],0,1,1
131285,male,61,[0],0,1,1
131323,female,33,"[0, 2, 3, 7]",12,4,3
131335,female,43,[4],1,1,1
131340,female,7,[7],0,1,1
131347,male,38,"[0, 1, 5, 6, 8, 9]",2,6,2
131352,female,29,"[2, 7]",2,2,2
131357,male,7,[4],4,1,2
131385,male,22,"[9, 2, 4, 7]",2,4,2
131391,female,27,"[9, 3]",0,2,1
131399,male,56,"[8, 9, 7]",5,3,2
131402,male,28,"[0, 9, 5]",0,3,1
131410,male,80,[9],4,1,2
131420,male,20,[5],1,1,1
131424,female,1,[2],0,1,1
131431,female,72,[2],2,1,2
131433,female,53,"[4, 6, 7]",0,3,1
131441,male,17,[3],4,1,2
131472,female,42,"[1, 2, 5, 6]",4,4,2
131473,male,18,[6],3,1,2
131514,female,64,[0],0,1,1
131526,male,6,[9],0,1,1
131536,male,50,"[0, 4, 7]",1,3,1
131537,male,20,[7],6,1,3
131542,male,6,[9],0,1,1
131550,male,26,"[0, 3, 4, 7, 9]",9,5,3
131556,male,36,"[8, 3, 4, 6]",12,4,3
131564,female,30,"[8, 9, 2, 4]",0,4,1
131575,male,50,"[0, 1, 3, 8, 9]",2,5,2
131587,female,54,"[1, 2, 3, 5, 6]",1,5,1
131594,female,43,"[1, 4, 5]",0,3,1
131595,female,32,"[0, 3, 4, 6]",1,4,1
131605,male,66,[0],1,1,1
131623,female,32,"[2, 3, 6, 7, 8]",8,5,3
131646,female,58,[7],0,1,1
131655,male,72,"[8, 7]",0,2,1
131659,female,42,"[8, 1, 2, 7]",5,4,2
131668,male,16,[9],4,1,2
131686,female,27,"[1, 2, 3, 5, 8]",1,5,1
131688,male,28,"[9, 3]",1,2,1
131696,male,32,"[3, 5]",1,2,1
131709,male,6,[9],1,1,1
131710,female,52,"[0, 1, 3, 6, 8, 9]",2,6,2
131733,male,70,[3],3,1,2
131769,female,4,[7],2,1,2
131771,female,15,[9],0,1,1
131779,female,58,"[8, 5]",4,2,2
131784,male,46,"[9, 2, 6]",6,3,3
131792,male,4,[9],1,1,1
131808,female,79,"[3, 5]",1,2,1
131824,male,45,"[9, 5]",5,2,2
131826,male,72,[8],3,1,2
131834,male,44,"[5, 7]",2,2,2
131844,male,79,[2],1,1,1
131890,female,50,"[1, 2, 4, 5]",5,4,2
131912,female,23,"[9, 2, 3, 7]",3,4,2
131917,female,69,[1],1,1,1
131920,female,67,[2],0,1,1
131945,male,79,[4],1,1,1
131946,male,12,[2],1,1,1
131947,male,48,"[1, 4, 6]",0,3,1
131962,male,46,"[8, 1]",2,2,2
131975,female,31,"[2, 4]",2,2,2
131976,male,54,"[0, 9, 3]",1,3,1
131992,female,13,[3],3,1,2
132012,female,80,[0],1,1,1
132043,female,50,[1],8,1,3
132053,male,29,"[2, 7]",3,2,2
132079,male,67,[6],4,1,2
132108,male,73,"[4, 7]",4,2,2
132111,female,25,"[2, 3, 5, 7, 8]",0,5,1
132119,male,54,"[9, 4]",5,2,2
132135,female,76,[1],2,1,2
132142,male,78,[0],1,1,1
132157,male,21,"[2, 4, 5, 6, 7]",9,5,3
132171,female,71,[9],1,1,1
132183,female,33,"[8, 1, 5, 7]",2,4,2
132206,female,46,"[9, 2, 3, 1]",0,4,1
132224,male,34,"[9, 3, 6, 7]",3,4,2
132244,female,34,"[9, 6, 7]",2,3,2
132261,female,50,"[8, 0, 2, 7]",1,4,1
132268,female,80,[0],4,1,2
132273,female,36,"[2, 4, 7]",4,3,2
132278,male,75,[0],4,1,2
132339,male,32,"[0, 2, 6]",1,3,1
132359,female,71,[3],1,1,1
132396,male,48,"[0, 1, 6]",0,3,1
132399,female,78,[1],0,1,1
132415,male,53,"[0, 1, 3]",4,3,2
132416,male,44,"[0, 3]",0,2,1
132434,female,3,[7],2,1,2
132449,male,50,"[1, 5, 6, 7, 9]",0,5,1
132460,male,3,[3],2,1,2
132470,female,61,[5],6,1,3
132502,male,10,[5],0,1,1
132505,female,18,[9],1,1,1
132511,male,62,[4],0,1,1
132513,male,30,"[0, 2, 5]",0,3,1
132521,male,42,"[8, 3]",1,2,1
132539,female,7,[4],2,1,2
